Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE911102,2005.03,1222.046996,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2005.06,1206.941347,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2005.09,1206.941347,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2005.12,1222.046996,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2006.03,1203.920218,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2006.06,1173.70892,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2006.09,1200.704225,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2006.12,1199.530516,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2007.03,1157.276995,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2007.06,1115.023474,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2007.09,1161.971831,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2007.12,1153.755869,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2008.03,1098.591549,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2008.06,1089.201878,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2008.09,1076.29108,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2008.12,1042.253521,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2009.03,1025.821596,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2009.06,1069.248826,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2009.09,1092.723005,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2009.12,1110.328638,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2010.03,948.356808,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2010.06,958.920188,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2010.09,1001.173709,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2010.12,1011.737089,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2011.03,976.525822,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2011.06,1007.042254,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2011.09,1043.42723,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2011.12,953.051643,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2012.03,940.140845,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2012.06,943.661972,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2012.09,962.441315,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2012.12,968.309859,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2013.03,876.760563,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2013.06,988.262911,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2013.09,869.71831,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2013.12,867.370892,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2014.03,847.41784,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2014.06,875.586854,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2014.09,921.361502,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2014.12,839.201878,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2015.03,778.169014,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2015.06,827.464789,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2015.09,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2015.12,890.84507,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2016.03,1037.558685,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2016.06,895.539906,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2016.09,929.577465,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2016.12,910.798122,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2017.03,931.924883,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2017.09,1039.906103,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2017.12,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2018.03,974,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2018.06,980,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2018.09,1051,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2018.12,894,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911102,2019.03,842,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Electrical appliances for personal care
CPIQ.SE911103,1999.06,911.157025,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,1999.09,914.256198,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,1999.12,909.090909,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2000.03,917.355372,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2000.06,909.090909,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2000.09,920.454545,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2000.12,944.214876,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2001.03,952.479339,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2001.06,971.07438,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2001.09,967.975207,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2001.12,974.173554,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2002.03,974.173554,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2002.06,984.504132,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2002.09,989.669421,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2002.12,1002.066116,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2003.03,1001.033058,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2003.06,1017.561983,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2003.09,1022.727273,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2003.12,1017.561983,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2004.03,1019.628099,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2004.06,1022.727273,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2004.09,1022.727273,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2004.12,1019.628099,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2005.03,1036.157025,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2005.06,1034.090909,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2005.09,1029.958678,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2005.12,1021.694215,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2006.03,1018.595041,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2006.06,1033.057851,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2006.09,1028.92562,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2006.12,1028.92562,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2007.03,1034.090909,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2007.06,1033.057851,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2007.09,1027.892562,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2007.12,1033.057851,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2008.03,1029.958678,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2008.06,1035.123967,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2008.09,1050.619835,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2008.12,1051.652893,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2009.03,1063.016529,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2009.06,1081.61157,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2009.09,1077.479339,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2009.12,1075.413223,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2010.03,1067.14876,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2010.06,1056.818182,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2010.09,1061.983471,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2010.12,1074.380165,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2011.03,1078.512397,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2011.06,1085.743802,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2011.09,1084.710744,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2011.12,1077.479339,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2012.03,1081.61157,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2012.06,1082.644628,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2012.09,1080.578512,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2012.12,1076.446281,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2013.03,1080.578512,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2013.06,1072.31405,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2013.09,1074.380165,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2013.12,1067.14876,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2014.03,1071.280992,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2014.06,1058.884298,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2014.09,1067.14876,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2014.12,1067.14876,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2015.03,1066.115702,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2015.06,1061.983471,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2015.09,1051.652893,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2015.12,1037.190083,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2016.03,1037.190083,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2016.06,1035.123967,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2016.09,1022.727273,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2016.12,1016.528926,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2017.03,1015.495868,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2017.09,1012.396694,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2017.12,995,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2018.03,999,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2018.06,1002,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2018.09,990,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2018.12,1001,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE911103,2019.03,1003,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,"Other appliances, articles and products for personal care"
CPIQ.SE9113,1999.06,657.875458,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,1999.09,647.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,1999.12,655.677656,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2000.03,658.608059,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2000.06,657.875458,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2000.09,657.142857,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2000.12,669.59707,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2001.03,677.655678,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2001.06,677.655678,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2001.09,679.85348,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2001.12,696.703297,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2002.03,697.435897,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2002.06,706.227106,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2002.09,707.692308,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2002.12,712.820513,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2003.03,709.89011,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2003.06,709.157509,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2003.09,708.424908,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2003.12,699.6337,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2004.03,705.494505,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2004.06,709.157509,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2004.09,703.296703,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2004.12,698.168498,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2005.03,695.970696,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2005.06,700.3663,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2005.09,698.168498,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2005.12,701.831502,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2006.03,711.355311,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2006.06,732.600733,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2006.09,750.915751,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2006.12,761.172161,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2007.03,782.417582,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2007.06,784.615385,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2007.09,794.871795,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2007.12,801.465201,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2008.03,809.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2008.06,815.384615,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2008.09,834.432234,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2008.12,841.758242,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2009.03,864.468864,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2009.06,875.457875,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2009.09,902.564103,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2009.12,903.296703,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2010.03,904.029304,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2010.06,902.564103,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2010.09,906.227106,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2010.12,923.076923,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2011.03,929.67033,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2011.06,943.589744,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2011.09,956.776557,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2011.12,954.578755,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2012.03,974.358974,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
CPIQ.SE9113,2012.06,985.347985,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Personal effects
